tconst,film,year_film,averageRating,dir_won_before,budget,nb_actor_won_before,won_bafta,won_gg_drama,won_gg_comedy,winner,runtimeMinutes,Action,Adventure,Animation,Biography,Comedy,Crime,Drama,Family,Fantasy,Film-Noir,History,Horror,Music,Musical,Mystery,Romance,Sci-Fi,Sport,Thriller,War,Western
tt0057590,tomjones,1963,-1.9215690369316125,1,0.4716702503666278,-0.6733845901952854,1,0,1,1,0.09392838626742288,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
tt0057831,zorbathegreek,1964,0.12356729327343807,0,0.49564443791752183,1.2905198709470507,0,0,0,0,0.560807718008437,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0057877,becket,1964,0.2939953207905266,0,0.49564443791752183,-0.6733845901952854,0,1,0,0,0.7762904865042897,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
tt0058331,marypoppins,1964,0.46442334830761367,0,-0.13117726804524604,-0.6733845901952854,0,0,0,0,0.45306633376051064,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
tt0058385,myfairlady,1964,0.2939953207905266,1,0.5043204488264961,0.3085676403758826,1,0,1,1,1.5663939709890828,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
tt0059084,darling,1965,-0.8990008718290872,0,-0.07301876504527358,-0.6733845901952854,0,0,0,0,0.0580145915181141,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt0059113,doctorzhivago,1965,0.6348513758247022,1,0.4279455879147794,0.3085676403758826,0,1,0,0,2.5360664292204196,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
tt0059712,shipoffools,1965,-0.7285728443120001,0,-0.07301876504527358,3.254424332089387,0,0,0,0,0.8122042812535984,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
tt0059742,thesoundofmusic,1965,0.9757074308588762,1,-0.07301876504527358,0.3085676403758826,0,0,1,1,1.6382215604877004,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0059798,athousandclowns,1965,-0.38771678927782455,0,-0.07301876504527358,-0.6733845901952854,0,0,0,0,-0.3011233559749737,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt0060086,alfie,1966,-0.8990008718290872,0,-1.647472458059659,1.2905198709470507,0,0,0,0,-0.44477853497220876,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0060665,amanforallseasons,1966,0.2939953207905266,1,-0.8015530556949281,0.3085676403758826,1,1,0,1,-0.2292957664763561,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
tt0060921,therussiansarecomingtherussiansarecoming,1966,-0.8990008718290872,0,-0.3940420358253845,0.3085676403758826,0,0,1,0,-0.013812997980503455,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
tt0060934,thesandpebbles,1966,-0.04686073424364897,1,-0.33210225610282923,-0.6733845901952854,0,0,0,0,1.997359507980788,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt0061184,whosafraidofvirginiawoolf,1966,0.8052794033417893,0,-0.33210225610282923,0.3085676403758826,1,0,0,0,0.16575597576604043,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0061418,bonnieandclyde,1967,0.2939953207905266,0,-0.665390358568569,-0.6733845901952854,0,0,0,0,-0.5525199192201351,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0061584,doctordolittle,1967,-2.2624250919657882,0,-0.4273445017540701,0.3085676403758826,0,0,0,0,0.9199456655015248,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0061722,thegraduate,1967,0.8052794033417893,1,-0.4273445017540701,0.3085676403758826,1,0,1,0,-0.732088892966679,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt0061735,guesswhoscomingtodinner,1967,0.46442334830761367,0,-0.4273445017540701,3.254424332089387,0,0,0,0,-0.6602613034680614,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0061811,intheheatofthenight,1967,0.6348513758247022,0,-0.8015530556949281,0.3085676403758826,0,1,0,1,-0.5884337139694439,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
tt0062994,funnygirl,1968,-0.217288761760736,1,0.39018906301117984,-0.6733845901952854,0,0,0,0,0.884031870752216,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0063227,thelioninwinter,1968,0.46442334830761367,0,0.07474397031487434,1.2905198709470507,0,1,0,0,0.27349736001396674,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
tt0063385,oliver,1968,-0.217288761760736,1,0.07474397031487434,0.3085676403758826,0,0,1,1,0.9558594602508336,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
tt0063483,rachelrachel,1968,-0.7285728443120001,0,0.07474397031487434,1.2905198709470507,0,0,0,0,-0.9116578667132229,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt0063518,romeoandjuliet,1968,0.12356729327343807,0,-1.3236822626641955,-0.6733845901952854,0,0,0,0,0.41715253901120186,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt0064030,anneofthethousanddays,1969,-0.217288761760736,0,0.119197605825676,-0.6733845901952854,0,1,0,0,0.6685491022563633,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
tt0064115,butchcassidyandthesundancekid,1969,0.8052794033417893,0,-0.13117726804524604,-0.6733845901952854,1,0,0,0,-0.5884337139694439,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0064418,hellodolly,1969,-0.8990008718290872,0,0.7396526564062118,1.2905198709470507,0,0,0,0,0.7044628970056721,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt0064665,midnightcowboy,1969,0.46442334830761367,1,0.119197605825676,-0.6733845901952854,1,0,0,1,-0.48069232972151754,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0065234,z,1969,0.9757074308588762,0,0.119197605825676,-0.6733845901952854,0,0,0,0,0.022100796768805324,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tt0065377,airport,1970,-1.5807129818974384,0,0.18052977603809103,3.254424332089387,0,0,0,0,0.3812387442618931,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tt0065724,fiveeasypieces,1970,-0.217288761760736,0,-0.9377157375662403,-0.6733845901952854,0,0,0,0,-1.0193992509611491,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0066011,lovestory,1970,-1.0694288993461742,0,-0.7433945711859299,0.3085676403758826,0,1,0,0,-0.9475716614625317,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt0066026,mash,1970,-0.38771678927782455,0,-0.04002681504583684,-0.6733845901952854,0,0,1,0,-0.3729509454735912,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
tt0066206,patton,1970,0.6348513758247022,1,0.32155471882194003,0.3085676403758826,0,0,0,1,1.6382215604877004,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
tt0066921,aclockworkorange,1971,1.1461354583759633,0,-0.7433945711859299,-0.6733845901952854,0,0,0,0,0.3453249495125843,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tt0067093,fiddlerontheroof,1971,0.8052794033417893,0,-0.31628819950583187,-0.6733845901952854,0,0,1,0,1.9614457132314793,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
tt0067116,thefrenchconnection,1971,0.2939953207905266,1,-0.8658442743415359,-0.6733845901952854,0,1,0,1,-0.8039164824652966,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0067328,thelastpictureshow,1971,0.8052794033417893,0,-1.0644177139516302,-0.6733845901952854,0,0,0,0,-0.3011233559749737,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt0067483,nicholasandalexandra,1971,-0.5581448167949116,1,-0.31628819950583187,-0.6733845901952854,0,0,0,0,2.033273302730097,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
tt0067919,theemigrants,1972,0.8052794033417893,0,-0.3756339742675173,-0.6733845901952854,0,0,0,0,0.884031870752216,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
tt0068327,cabaret,1972,0.46442334830761367,1,-0.29330997936315584,-0.6733845901952854,1,0,1,0,-0.08564058747912101,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
tt0068473,deliverance,1972,0.12356729327343807,0,-0.8015530556949281,-0.6733845901952854,0,0,0,0,-0.6243475087187527,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tt0068646,thegodfather,1972,2.8504157335468396,0,-0.13117726804524604,0.3085676403758826,0,1,0,1,1.7459629447356266,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0069303,sounder,1972,-0.04686073424364897,0,-0.3756339742675173,-0.6733845901952854,0,0,0,0,-0.7680026877159878,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0069467,criesandwhispers,1973,0.6348513758247022,0,-0.07789205622488317,-0.6733845901952854,0,0,0,0,-1.2348820194570018,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0069704,americangraffiti,1973,-0.217288761760736,0,-1.380048626252733,-0.6733845901952854,0,0,1,0,-0.5884337139694439,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0070047,theexorcist,1973,0.9757074308588762,1,0.29178283993823606,-0.6733845901952854,0,1,0,0,-0.15746817697773857,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
tt0070735,thesting,1973,1.3165634858930533,1,-0.18427182062447647,-0.6733845901952854,0,0,0,1,0.09392838626742288,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0070819,atouchofclass,1973,-1.7511410094145254,0,-0.07789205622488317,0.3085676403758826,0,0,0,0,-0.732088892966679,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt0071315,chinatown,1974,0.9757074308588762,0,-0.13117726804524604,-0.6733845901952854,1,1,0,0,0.12984218101673164,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
tt0071360,theconversation,1974,0.2939953207905266,1,-0.9377157375662403,0.3085676403758826,0,0,0,0,-0.48069232972151754,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
tt0071562,thegodfatherpartii,1974,2.5095596785126655,1,0.3406250982482902,-0.6733845901952854,0,0,0,1,2.7156354029669636,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0071746,lenny,1974,-0.04686073424364897,1,-0.052749429725693624,-0.6733845901952854,0,0,0,0,-0.5525199192201351,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0072308,thetoweringinferno,1974,-0.8990008718290872,0,0.38584596652579284,1.2905198709470507,0,0,0,0,1.3868249972425388,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tt0072684,barrylyndon,1975,0.9757074308588762,0,0.23868828273626072,-0.6733845901952854,0,0,0,0,2.105100892228714,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
tt0072890,dogdayafternoon,1975,0.8052794033417893,0,-0.40989233906408307,-0.6733845901952854,0,0,0,0,-0.04972679272981223,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0073195,jaws,1975,0.9757074308588762,0,0.11623853027138835,-0.6733845901952854,0,0,0,0,-0.08564058747912101,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
tt0073440,nashville,1975,0.12356729327343807,0,-0.7433945711859299,-0.6733845901952854,0,0,0,0,1.207256023495995,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
tt0073486,oneflewoverthecuckoosnest,1975,1.9982755959614016,1,-0.5541373251785364,-0.6733845901952854,1,1,0,1,0.237583565264658,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0074119,allthepresidentsmen,1976,0.6348513758247022,0,0.08136032588707408,0.3085676403758826,0,0,0,0,0.41715253901120186,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
tt0074235,boundforglory,1976,-0.5581448167949116,0,-0.19752652949048974,-0.6733845901952854,0,0,0,0,0.7403766917549809,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
tt0074958,network,1976,0.9757074308588762,0,-0.40989233906408307,0.3085676403758826,0,0,0,0,-0.19338197172704735,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0075148,rocky,1976,0.9757074308588762,1,-1.2245129094275815,-0.6733845901952854,0,1,0,1,-0.2292957664763561,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
tt0075314,taxidriver,1976,1.1461354583759633,0,-0.8328523373182208,0.3085676403758826,0,0,0,0,-0.44477853497220876,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0075686,anniehall,1977,0.6348513758247022,1,-0.3785930494118165,-0.6733845901952854,1,0,0,1,-1.1989682247076932,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt0076095,thegoodbyegirl,1977,-0.217288761760736,0,-0.13756688057956118,-0.6733845901952854,0,0,1,0,-0.5525199192201351,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt0076245,julia,1977,-0.7285728443120001,1,-0.13756688057956118,2.2724721015182188,1,0,0,0,-0.3370371507242825,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0076759,starwars,1977,1.8278475684443145,0,0.23868828273626072,0.3085676403758826,0,0,0,0,-0.19338197172704735,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
tt0076843,theturningpoint,1977,-1.2398569268632629,0,-0.13756688057956118,0.3085676403758826,0,1,0,0,-0.2652095612256649,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
tt0077362,cominghome,1978,-0.38771678927782455,0,0.290328244558769,0.3085676403758826,0,0,0,0,0.022100796768805324,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
tt0077416,thedeerhunter,1978,0.9757074308588762,1,0.4279455879147794,0.3085676403758826,0,0,0,1,2.033273302730097,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
tt0077663,heavencanwait,1978,-1.0694288993461742,0,0.290328244558769,0.3085676403758826,0,0,1,0,-0.9116578667132229,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
tt0077928,midnightexpress,1978,-0.04686073424364897,0,-0.716270005544162,-0.6733845901952854,0,1,0,0,-0.19338197172704735,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0078444,anunmarriedwoman,1978,-0.5581448167949116,0,0.290328244558769,-0.6733845901952854,0,0,0,0,-0.08564058747912101,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt0078754,allthatjazz,1979,0.46442334830761367,1,0.29178283993823606,-0.6733845901952854,0,0,1,0,-0.12155438222842979,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
tt0078788,apocalypsenow,1979,1.4869915134101404,1,0.8806776067449485,1.2905198709470507,0,0,0,0,0.7403766917549809,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
tt0078902,breakingaway,1979,0.2939953207905266,0,0.3043647799873042,-0.6733845901952854,0,0,0,0,-0.9116578667132229,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
tt0079417,kramervskramer,1979,0.46442334830761367,1,0.04436703314656808,-0.6733845901952854,0,1,0,1,-0.7680026877159878,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0079638,normarae,1979,-0.38771678927782455,0,0.3043647799873042,-0.6733845901952854,0,0,0,0,-0.44477853497220876,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0080009,tess,1980,-0.38771678927782455,0,0.3106967370544863,-0.6733845901952854,0,0,0,0,2.141014686978023,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt0080388,atlanticcity,1981,-0.38771678927782455,0,-0.01992421092512854,0.3085676403758826,0,0,0,0,-0.8039164824652966,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt0080549,coalminersdaughter,1980,-0.04686073424364897,0,0.3106967370544863,-0.6733845901952854,0,0,1,0,-0.08564058747912101,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
tt0080678,theelephantman,1980,1.1461354583759633,0,-0.2424303217753514,1.2905198709470507,1,0,0,0,-0.08564058747912101,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0081283,ordinarypeople,1980,0.2939953207905266,1,-0.11116883868950905,-0.6733845901952854,0,1,0,1,-0.08564058747912101,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0081398,ragingbull,1980,0.9757074308588762,0,0.5391986552049365,0.3085676403758826,0,0,0,0,0.09392838626742288,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
tt0082158,chariotsoffire,1981,-0.7285728443120001,0,-0.18427182062447647,-0.6733845901952854,0,0,0,1,-0.04972679272981223,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
tt0082846,ongoldenpond,1981,0.12356729327343807,0,0.3378022598605549,4.2363765626605545,0,1,0,0,-0.6243475087187527,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0082971,raidersofthelostark,1981,1.4869915134101404,0,0.5391986552049365,-0.6733845901952854,0,0,0,0,-0.4088647402229,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0082979,reds,1981,-0.38771678927782455,1,0.3378022598605549,1.2905198709470507,0,0,0,0,2.4642388397218022,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
tt0083866,ettheextraterrestrial,1982,0.6348513758247022,0,0.21030165443750695,-0.6733845901952854,0,1,0,0,-0.4088647402229,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
tt0083987,gandhi,1982,0.8052794033417893,1,0.6616484138334695,1.2905198709470507,1,0,0,1,2.320583660724567,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
tt0084335,missing,1982,0.2939953207905266,0,0.42884892262156443,2.2724721015182188,0,0,0,0,-0.15746817697773857,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
tt0084805,tootsie,1982,-0.217288761760736,0,0.6332617842139314,0.3085676403758826,0,0,1,0,-0.3729509454735912,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt0084855,theverdict,1982,0.2939953207905266,0,0.46732715384260054,-0.6733845901952854,0,0,0,0,0.09392838626742288,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0085244,thebigchill,1983,-0.7285728443120001,0,0.04436703314656808,-0.6733845901952854,0,0,0,0,-0.7680026877159878,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0085461,thedresser,1983,-0.04686073424364897,0,0.48610409646204655,-0.6733845901952854,0,0,0,0,-0.3011233559749737,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0086197,therightstuff,1983,0.46442334830761367,0,0.7866144761216608,-0.6733845901952854,0,0,0,0,2.3924112502231845,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0086423,tendermercies,1983,-0.38771678927782455,0,0.48610409646204655,-0.6733845901952854,0,0,0,0,-1.2348820194570018,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
tt0086425,termsofendearment,1983,-0.217288761760736,1,0.48610409646204655,0.3085676403758826,0,1,0,1,0.2016697705153492,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0086879,amadeus,1984,1.4869915134101404,1,0.5391986552049365,-0.6733845901952854,0,1,0,1,1.207256023495995,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
tt0087553,thekillingfields,1984,0.46442334830761367,0,0.43803180901257566,-0.6733845901952854,1,0,0,0,0.5248939232591282,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
tt0087892,apassagetoindia,1984,-0.38771678927782455,1,0.43803180901257566,0.3085676403758826,0,0,0,0,1.3509112024932302,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
tt0087921,placesintheheart,1984,-0.217288761760736,1,0.1492304815684391,0.3085676403758826,0,0,0,0,-0.5525199192201351,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0088146,asoldiersstory,1984,-0.5581448167949116,0,0.43803180901257566,-0.6733845901952854,0,0,0,0,-0.9116578667132229,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tt0088939,thecolorpurple,1985,0.2939953207905266,0,0.4279455879147794,-0.6733845901952854,0,0,0,0,0.9917732550001424,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0089424,kissofthespiderwoman,1985,-0.38771678927782455,0,-0.9770972806114834,-0.6733845901952854,0,0,0,0,-0.2292957664763561,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0089755,outofafrica,1985,-0.7285728443120001,1,0.8709141583886443,1.2905198709470507,0,1,0,1,1.2431698182453037,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt0089841,prizzishonor,1985,-1.4102849543803497,1,0.312883845039044,1.2905198709470507,0,0,1,0,0.12984218101673164,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0090329,witness,1985,-0.38771678927782455,0,0.29178283993823606,-0.6733845901952854,0,0,0,0,-0.5166061244708263,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
tt0090830,childrenofalessergod,1986,-0.5581448167949116,0,0.3980072670876036,0.3085676403758826,0,0,0,0,-0.2652095612256649,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt0091167,hannahandhersisters,1986,0.46442334830761367,1,0.3980072670876036,-0.6733845901952854,0,0,1,0,-0.6961750982173702,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0091530,themission,1986,-0.217288761760736,0,0.48610409646204655,1.2905198709470507,0,0,0,0,-0.04972679272981223,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
tt0091763,platoon,1986,0.9757074308588762,1,-0.13117726804524604,-0.6733845901952854,0,1,0,1,-0.2292957664763561,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
tt0091867,aroomwithaview,1986,-0.5581448167949116,0,-0.716270005544162,1.2905198709470507,1,0,0,0,-0.3370371507242825,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt0092699,broadcastnews,1987,-0.38771678927782455,1,0.6034899043616535,2.2724721015182188,0,0,0,0,0.237583565264658,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt0093010,fatalattraction,1987,-1.0694288993461742,0,0.38584596652579284,-0.6733845901952854,0,0,0,0,-0.2652095612256649,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tt0093209,hopeandglory,1987,-0.38771678927782455,0,0.4384318106549847,-0.6733845901952854,0,0,1,0,-0.48069232972151754,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt0093389,thelastemperor,1987,0.2939953207905266,1,0.7096366464930504,-0.6733845901952854,1,1,0,1,1.3149974077439213,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
tt0093565,moonstruck,1987,-0.5581448167949116,0,0.4279455879147794,-0.6733845901952854,0,0,0,0,-0.8757440719639141,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt0094606,theaccidentaltourist,1988,-1.4102849543803497,0,0.4279455879147794,0.3085676403758826,0,0,0,0,-0.19338197172704735,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt0094947,dangerousliaisons,1988,-0.04686073424364897,0,0.44652077727822614,-0.6733845901952854,0,0,0,0,-0.2652095612256649,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt0095647,mississippiburning,1988,0.46442334830761367,0,0.4279455879147794,0.3085676403758826,0,0,0,0,0.0580145915181141,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
